elapsed_seconds, cpu_percentage, threads, stack_committed_mb, stack_reserved_mb, heap_used_mb, eden_mb, s0_kb, s1_kb, old_mb, meta_mb, compressed_class_mb, ygc, ygct, fgc, fgct, cgc, cgct, gct
448, 358.7, 3780, 457, 3812, 3826.0, 3476, 0.0, 0.0, 350, 32, 4, 171, 0.003, 0, 0.000, 43, 0.001, 0.003
451, 387.1, 3780, 457, 3812, 3826.0, 3476, 0.0, 0.0, 350, 32, 4, 171, 0.003, 0, 0.000, 43, 0.001, 0.003
454, 365.7, 3780, 457, 3812, 6148.0, 5798, 0.0, 0.0, 350, 32, 4, 172, 0.003, 0, 0.000, 43, 0.001, 0.003
457, 403.6, 3780, 457, 3812, 5320.0, 4970, 0.0, 0.0, 350, 32, 4, 174, 0.003, 0, 0.000, 43, 0.001, 0.003
459, 340.0, 3780, 457, 3812, 5320.0, 4970, 0.0, 0.0, 350, 32, 4, 174, 0.003, 0, 0.000, 43, 0.001, 0.003
462, 359.7, 3780, 457, 3812, 5320.0, 4970, 0.0, 0.0, 350, 32, 4, 174, 0.003, 0, 0.000, 43, 0.001, 0.003
465, 354.0, 3780, 457, 3812, 5320.0, 4970, 0.0, 0.0, 350, 32, 4, 174, 0.003, 0, 0.000, 43, 0.001, 0.003
467, 350.3, 3780, 457, 3812, 6100.0, 5750, 0.0, 0.0, 350, 32, 4, 175, 0.003, 0, 0.000, 43, 0.001, 0.003
470, 379.5, 3780, 457, 3812, 2666.0, 2314, 0.0, 0.0, 352, 32, 4, 177, 0.003, 0, 0.000, 43, 0.001, 0.003
473, 364.5, 3780, 457, 3812, 2666.0, 2314, 0.0, 0.0, 352, 32, 4, 177, 0.003, 0, 0.000, 43, 0.001, 0.003
475, 360.4, 3780, 457, 3812, 2666.0, 2314, 0.0, 0.0, 352, 32, 4, 177, 0.003, 0, 0.000, 43, 0.001, 0.003
478, 403.0, 3780, 457, 3812, 4234.0, 3880, 0.0, 0.0, 354, 32, 4, 180, 0.003, 0, 0.000, 43, 0.001, 0.003
481, 362.1, 3780, 457, 3812, 4234.0, 3880, 0.0, 0.0, 354, 32, 4, 180, 0.003, 0, 0.000, 43, 0.001, 0.003
483, 356.3, 3780, 457, 3812, 4234.0, 3880, 0.0, 0.0, 354, 32, 4, 180, 0.003, 0, 0.000, 43, 0.001, 0.003
486, 356.2, 3780, 457, 3812, 5224.0, 4810, 0.0, 0.0, 414, 32, 4, 181, 0.003, 0, 0.000, 43, 0.001, 0.004
489, 397.2, 3780, 457, 3812, 4554.0, 4140, 0.0, 0.0, 414, 32, 4, 183, 0.003, 0, 0.000, 43, 0.001, 0.004
492, 355.6, 3780, 457, 3812, 4554.0, 4140, 0.0, 0.0, 414, 32, 4, 183, 0.003, 0, 0.000, 43, 0.001, 0.004
494, 355.6, 3780, 457, 3812, 4554.0, 4140, 0.0, 0.0, 414, 32, 4, 183, 0.003, 0, 0.000, 43, 0.001, 0.004
497, 353.4, 3780, 457, 3812, 4554.0, 4140, 0.0, 0.0, 414, 32, 4, 183, 0.003, 0, 0.000, 43, 0.001, 0.004
499, 381.8, 3780, 457, 3812, 2718.0, 2304, 0.0, 0.0, 414, 32, 4, 186, 0.003, 0, 0.000, 43, 0.001, 0.004
502, 361.6, 3780, 457, 3812, 2718.0, 2304, 0.0, 0.0, 414, 32, 4, 186, 0.003, 0, 0.000, 43, 0.001, 0.004
505, 384.3, 3780, 457, 3812, 2718.0, 2304, 0.0, 0.0, 414, 32, 4, 186, 0.003, 0, 0.000, 43, 0.001, 0.004
508, 373.4, 3780, 457, 3812, 2718.0, 2304, 0.0, 0.0, 414, 32, 4, 186, 0.003, 0, 0.000, 43, 0.001, 0.004
511, 414.2, 3780, 457, 3812, 5588.0, 5166, 0.0, 0.0, 422, 32, 4, 189, 0.003, 0, 0.000, 43, 0.001, 0.004
513, 370.8, 3780, 457, 3812, 5588.0, 5166, 0.0, 0.0, 422, 32, 4, 189, 0.003, 0, 0.000, 43, 0.001, 0.004
516, 345.5, 3780, 457, 3812, 5588.0, 5166, 0.0, 0.0, 422, 32, 4, 189, 0.003, 0, 0.000, 43, 0.001, 0.004
518, 358.7, 3780, 457, 3812, 5588.0, 5166, 0.0, 0.0, 422, 32, 4, 189, 0.003, 0, 0.000, 43, 0.001, 0.004
521, 354.7, 3780, 457, 3812, 3776.0, 3318, 0.0, 0.0, 458, 32, 4, 192, 0.003, 0, 0.000, 43, 0.001, 0.004
523, 364.7, 3780, 457, 3812, 3776.0, 3318, 0.0, 0.0, 458, 32, 4, 192, 0.003, 0, 0.000, 43, 0.001, 0.004
526, 353.6, 3780, 457, 3812, 3776.0, 3318, 0.0, 0.0, 458, 32, 4, 192, 0.003, 0, 0.000, 43, 0.001, 0.004
529, 358.8, 3780, 457, 3812, 3776.0, 3318, 0.0, 0.0, 458, 32, 4, 192, 0.003, 0, 0.000, 43, 0.001, 0.004
531, 381.1, 3780, 457, 3812, 4382.0, 3912, 0.0, 0.0, 470, 32, 4, 195, 0.003, 0, 0.000, 43, 0.001, 0.004
534, 389.7, 3780, 457, 3812, 4382.0, 3912, 0.0, 0.0, 470, 32, 4, 195, 0.003, 0, 0.000, 43, 0.001, 0.004
537, 369.7, 3780, 457, 3812, 4382.0, 3912, 0.0, 0.0, 470, 32, 4, 195, 0.003, 0, 0.000, 43, 0.001, 0.004
540, 392.0, 3780, 457, 3812, 5708.0, 5220, 0.0, 0.0, 488, 32, 4, 198, 0.003, 0, 0.000, 43, 0.001, 0.004
542, 360.8, 3780, 457, 3812, 5708.0, 5220, 0.0, 0.0, 488, 32, 4, 198, 0.003, 0, 0.000, 43, 0.001, 0.004
545, 354.4, 3780, 457, 3812, 5708.0, 5220, 0.0, 0.0, 488, 32, 4, 198, 0.003, 0, 0.000, 43, 0.001, 0.004
548, 361.7, 3780, 457, 3812, 4982.0, 4494, 0.0, 0.0, 488, 32, 4, 199, 0.003, 0, 0.000, 43, 0.001, 0.004
550, 385.0, 3780, 457, 3812, 3748.0, 3260, 0.0, 0.0, 488, 32, 4, 201, 0.003, 0, 0.000, 43, 0.001, 0.004
553, 359.2, 3780, 457, 3812, 3748.0, 3260, 0.0, 0.0, 488, 32, 4, 201, 0.003, 0, 0.000, 43, 0.001, 0.004
556, 358.1, 3780, 457, 3812, 3748.0, 3260, 0.0, 0.0, 488, 32, 4, 201, 0.003, 0, 0.000, 43, 0.001, 0.004
558, 357.2, 3780, 457, 3812, 5570.0, 5082, 0.0, 0.0, 488, 32, 4, 202, 0.003, 0, 0.000, 43, 0.001, 0.004
561, 402.2, 3780, 457, 3812, 3158.0, 2670, 0.0, 0.0, 488, 32, 4, 204, 0.003, 0, 0.000, 43, 0.001, 0.004
564, 364.0, 3780, 457, 3812, 3158.0, 2670, 0.0, 0.0, 488, 32, 4, 204, 0.003, 0, 0.000, 43, 0.001, 0.004
567, 355.9, 3780, 457, 3812, 3158.0, 2670, 0.0, 0.0, 488, 32, 4, 204, 0.003, 0, 0.000, 43, 0.001, 0.004
570, 383.9, 3780, 457, 3812, 5618.0, 5130, 0.0, 0.0, 488, 32, 4, 207, 0.003, 0, 0.000, 43, 0.001, 0.004
573, 355.8, 3780, 457, 3812, 5618.0, 5130, 0.0, 0.0, 488, 32, 4, 207, 0.003, 0, 0.000, 43, 0.001, 0.004
576, 363.1, 3780, 457, 3812, 5618.0, 5130, 0.0, 0.0, 488, 32, 4, 207, 0.003, 0, 0.000, 43, 0.001, 0.004
578, 346.3, 3780, 457, 3812, 5058.0, 4570, 0.0, 0.0, 488, 32, 4, 208, 0.003, 0, 0.000, 43, 0.001, 0.004
581, 366.8, 3780, 457, 3812, 4248.0, 3750, 0.0, 0.0, 498, 32, 4, 210, 0.003, 0, 0.000, 43, 0.001, 0.004
584, 360.3, 3780, 457, 3812, 4248.0, 3750, 0.0, 0.0, 498, 32, 4, 210, 0.003, 0, 0.000, 43, 0.001, 0.004
587, 366.9, 3780, 457, 3812, 4864.0, 4356, 0.0, 0.0, 508, 32, 4, 210, 0.003, 0, 0.000, 44, 0.001, 0.004
590, 396.7, 3780, 457, 3812, 2426.0, 2016, 0.0, 0.0, 410, 32, 4, 210, 0.003, 0, 0.000, 48, 0.001, 0.004
593, 359.3, 3780, 457, 3812, 2426.0, 2016, 0.0, 0.0, 410, 32, 4, 210, 0.003, 0, 0.000, 48, 0.001, 0.004
596, 365.1, 3780, 457, 3812, 5264.0, 4992, 0.0, 0.0, 272, 32, 4, 213, 0.003, 0, 0.000, 48, 0.001, 0.004
598, 358.3, 3780, 457, 3812, 5264.0, 4992, 0.0, 0.0, 272, 32, 4, 213, 0.003, 0, 0.000, 48, 0.001, 0.004
601, 349.0, 3780, 457, 3812, 5264.0, 4992, 0.0, 0.0, 272, 32, 4, 213, 0.003, 0, 0.000, 48, 0.001, 0.004
603, 357.4, 3780, 457, 3812, 5264.0, 4992, 0.0, 0.0, 272, 32, 4, 213, 0.003, 0, 0.000, 48, 0.001, 0.004
606, 356.6, 3780, 457, 3812, 5380.0, 5108, 0.0, 0.0, 272, 32, 4, 214, 0.003, 0, 0.000, 48, 0.001, 0.004
609, 357.6, 3780, 457, 3812, 2368.0, 2096, 0.0, 0.0, 272, 32, 4, 216, 0.003, 0, 0.000, 48, 0.001, 0.004
612, 356.8, 3780, 457, 3812, 2368.0, 2096, 0.0, 0.0, 272, 32, 4, 216, 0.003, 0, 0.000, 48, 0.001, 0.004
614, 354.6, 3780, 457, 3812, 2368.0, 2096, 0.0, 0.0, 272, 32, 4, 216, 0.003, 0, 0.000, 48, 0.001, 0.004
617, 377.0, 3780, 457, 3812, 3918.0, 3642, 0.0, 0.0, 276, 32, 4, 219, 0.004, 0, 0.000, 48, 0.001, 0.004
620, 390.2, 3780, 457, 3812, 3918.0, 3642, 0.0, 0.0, 276, 32, 4, 219, 0.004, 0, 0.000, 48, 0.001, 0.004
623, 359.9, 3780, 457, 3812, 3918.0, 3642, 0.0, 0.0, 276, 32, 4, 219, 0.004, 0, 0.000, 48, 0.001, 0.004
626, 361.3, 3780, 457, 3812, 4878.0, 4602, 0.0, 0.0, 276, 32, 4, 220, 0.004, 0, 0.000, 48, 0.001, 0.004
628, 392.5, 3780, 457, 3812, 4360.0, 4084, 0.0, 0.0, 276, 32, 4, 222, 0.004, 0, 0.000, 48, 0.001, 0.004
631, 358.3, 3780, 457, 3812, 4360.0, 4084, 0.0, 0.0, 276, 32, 4, 222, 0.004, 0, 0.000, 48, 0.001, 0.004
634, 356.6, 3780, 457, 3812, 4360.0, 4084, 0.0, 0.0, 276, 32, 4, 222, 0.004, 0, 0.000, 48, 0.001, 0.004
636, 354.3, 3780, 457, 3812, 5628.0, 5350, 0.0, 0.0, 278, 32, 4, 224, 0.004, 0, 0.000, 48, 0.001, 0.004
639, 372.7, 3780, 457, 3812, 2898.0, 2434, 0.0, 0.0, 464, 32, 4, 225, 0.004, 0, 0.000, 48, 0.001, 0.004
642, 354.6, 3780, 457, 3812, 2898.0, 2434, 0.0, 0.0, 464, 32, 4, 225, 0.004, 0, 0.000, 48, 0.001, 0.004
645, 385.1, 3780, 457, 3812, 4874.0, 4314, 0.0, 0.0, 560, 32, 4, 226, 0.004, 0, 0.000, 48, 0.001, 0.004
647, 380.0, 3780, 457, 3812, 4206.0, 3646, 0.0, 0.0, 560, 32, 4, 228, 0.004, 0, 0.000, 48, 0.001, 0.004
650, 361.1, 3780, 457, 3812, 4206.0, 3646, 0.0, 0.0, 560, 32, 4, 228, 0.004, 0, 0.000, 48, 0.001, 0.004
653, 356.9, 3780, 457, 3812, 5036.0, 4476, 0.0, 0.0, 560, 32, 4, 229, 0.004, 0, 0.000, 48, 0.001, 0.005
655, 392.1, 3780, 457, 3812, 4690.0, 4130, 0.0, 0.0, 560, 32, 4, 231, 0.004, 0, 0.000, 48, 0.001, 0.005
658, 364.0, 3780, 457, 3812, 4690.0, 4130, 0.0, 0.0, 560, 32, 4, 231, 0.004, 0, 0.000, 48, 0.001, 0.005
660, 355.3, 3780, 457, 3812, 4690.0, 4130, 0.0, 0.0, 560, 32, 4, 231, 0.004, 0, 0.000, 48, 0.001, 0.005
663, 357.8, 3780, 457, 3812, 5210.0, 4650, 0.0, 0.0, 560, 32, 4, 232, 0.004, 0, 0.000, 48, 0.001, 0.005
665, 390.5, 3780, 457, 3812, 3632.0, 3072, 0.0, 0.0, 560, 32, 4, 234, 0.004, 0, 0.000, 48, 0.001, 0.005
668, 356.5, 3780, 457, 3812, 3632.0, 3072, 0.0, 0.0, 560, 32, 4, 234, 0.004, 0, 0.000, 48, 0.001, 0.005
671, 360.6, 3780, 457, 3812, 3632.0, 3072, 0.0, 0.0, 560, 32, 4, 234, 0.004, 0, 0.000, 48, 0.001, 0.005
673, 374.1, 3780, 457, 3812, 6390.0, 5830, 0.0, 0.0, 560, 32, 4, 236, 0.004, 0, 0.000, 48, 0.001, 0.005
676, 397.3, 3780, 457, 3812, 4716.0, 4156, 0.0, 0.0, 560, 32, 4, 237, 0.004, 0, 0.000, 48, 0.001, 0.005
679, 356.6, 3780, 457, 3812, 4716.0, 4156, 0.0, 0.0, 560, 32, 4, 237, 0.004, 0, 0.000, 48, 0.001, 0.005
681, 347.8, 3780, 457, 3812, 5006.0, 4446, 0.0, 0.0, 560, 32, 4, 238, 0.004, 0, 0.000, 48, 0.001, 0.005
684, 377.6, 3780, 457, 3812, 5010.0, 4442, 0.0, 0.0, 568, 32, 4, 240, 0.004, 0, 0.000, 48, 0.001, 0.005
687, 359.1, 3780, 457, 3812, 5010.0, 4442, 0.0, 0.0, 568, 32, 4, 240, 0.004, 0, 0.000, 48, 0.001, 0.005
689, 349.1, 3780, 457, 3812, 5010.0, 4442, 0.0, 0.0, 568, 32, 4, 240, 0.004, 0, 0.000, 48, 0.001, 0.005
692, 365.3, 3780, 457, 3812, 2730.0, 2140, 0.0, 0.0, 590, 32, 4, 243, 0.004, 0, 0.000, 48, 0.001, 0.005
695, 360.9, 3780, 457, 3812, 2730.0, 2140, 0.0, 0.0, 590, 32, 4, 243, 0.004, 0, 0.000, 48, 0.001, 0.005
697, 355.7, 3780, 457, 3812, 2730.0, 2140, 0.0, 0.0, 590, 32, 4, 243, 0.004, 0, 0.000, 48, 0.001, 0.005
700, 370.9, 3780, 457, 3812, 2730.0, 2140, 0.0, 0.0, 590, 32, 4, 243, 0.004, 0, 0.000, 48, 0.001, 0.005
703, 384.7, 3780, 457, 3812, 4832.0, 4242, 0.0, 0.0, 590, 32, 4, 246, 0.004, 0, 0.000, 48, 0.001, 0.005
706, 366.2, 3780, 457, 3812, 4832.0, 4242, 0.0, 0.0, 590, 32, 4, 246, 0.004, 0, 0.000, 48, 0.001, 0.005
708, 359.3, 3780, 457, 3812, 4832.0, 4242, 0.0, 0.0, 590, 32, 4, 246, 0.004, 0, 0.000, 48, 0.001, 0.005
711, 357.1, 3780, 457, 3812, 4832.0, 4242, 0.0, 0.0, 590, 32, 4, 246, 0.004, 0, 0.000, 48, 0.001, 0.005
714, 390.6, 3780, 457, 3812, 4500.0, 3910, 0.0, 0.0, 590, 32, 4, 249, 0.004, 0, 0.000, 48, 0.001, 0.005
717, 355.5, 3780, 457, 3812, 4500.0, 3910, 0.0, 0.0, 590, 32, 4, 249, 0.004, 0, 0.000, 48, 0.001, 0.005
719, 351.3, 3780, 457, 3812, 4500.0, 3910, 0.0, 0.0, 590, 32, 4, 249, 0.004, 0, 0.000, 48, 0.001, 0.005
722, 357.4, 3780, 457, 3812, 4500.0, 3910, 0.0, 0.0, 590, 32, 4, 249, 0.004, 0, 0.000, 48, 0.001, 0.005
724, 364.4, 3780, 457, 3812, 3516.0, 2918, 0.0, 0.0, 598, 32, 4, 252, 0.004, 0, 0.000, 48, 0.001, 0.005
727, 368.4, 3780, 457, 3812, 3516.0, 2918, 0.0, 0.0, 598, 32, 4, 252, 0.004, 0, 0.000, 48, 0.001, 0.005
731, 379.5, 3780, 457, 3812, 3516.0, 2918, 0.0, 0.0, 598, 32, 4, 252, 0.004, 0, 0.000, 48, 0.001, 0.005
734, 387.0, 3780, 457, 3812, 5394.0, 4792, 0.0, 0.0, 602, 32, 4, 252, 0.004, 0, 0.000, 51, 0.001, 0.005
737, 364.0, 3780, 457, 3812, 2156.0, 1846, 0.0, 0.0, 310, 32, 4, 252, 0.004, 0, 0.000, 53, 0.001, 0.005
739, 356.4, 3780, 457, 3812, 2156.0, 1846, 0.0, 0.0, 310, 32, 4, 252, 0.004, 0, 0.000, 53, 0.001, 0.005
742, 356.8, 3780, 457, 3812, 2156.0, 1846, 0.0, 0.0, 310, 32, 4, 252, 0.004, 0, 0.000, 53, 0.001, 0.005
745, 391.5, 3780, 457, 3812, 2780.0, 2500, 0.0, 0.0, 280, 32, 4, 255, 0.004, 0, 0.000, 53, 0.001, 0.005
746, 351.8, 3780, 457, 3812, 2780.0, 2500, 0.0, 0.0, 280, 32, 4, 255, 0.004, 0, 0.000, 53, 0.001, 0.005
749, 341.7, 3780, 457, 3812, 2780.0, 2500, 0.0, 0.0, 280, 32, 4, 255, 0.004, 0, 0.000, 53, 0.001, 0.005
752, 360.7, 3780, 457, 3812, 2780.0, 2500, 0.0, 0.0, 280, 32, 4, 255, 0.004, 0, 0.000, 53, 0.001, 0.005
755, 373.5, 3780, 457, 3812, 3890.0, 3610, 0.0, 0.0, 280, 32, 4, 258, 0.004, 0, 0.000, 53, 0.001, 0.005
758, 380.3, 3780, 457, 3812, 3890.0, 3610, 0.0, 0.0, 280, 32, 4, 258, 0.004, 0, 0.000, 53, 0.001, 0.005
761, 371.8, 3780, 457, 3812, 3890.0, 3610, 0.0, 0.0, 280, 32, 4, 258, 0.004, 0, 0.000, 53, 0.001, 0.005
763, 357.3, 3780, 457, 3812, 5452.0, 5172, 0.0, 0.0, 280, 32, 4, 259, 0.004, 0, 0.000, 53, 0.001, 0.005
766, 444.0, 3780, 457, 3812, 5636.0, 5356, 0.0, 0.0, 280, 32, 4, 261, 0.005, 0, 0.000, 53, 0.001, 0.005
768, 3.1, 3780, 457, 3812, 5636.0, 5356, 0.0, 0.0, 280, 32, 4, 261, 0.005, 0, 0.000, 53, 0.001, 0.005
769, 1.2, 3780, 457, 3812, 5636.0, 5356, 0.0, 0.0, 280, 32, 4, 261, 0.005, 0, 0.000, 53, 0.001, 0.005
770, 1.2, 3780, 457, 3812, 5636.0, 5356, 0.0, 0.0, 280, 32, 4, 261, 0.005, 0, 0.000, 53, 0.001, 0.005
772, 1.2, 3780, 457, 3812, 5636.0, 5356, 0.0, 0.0, 280, 32, 4, 261, 0.005, 0, 0.000, 53, 0.001, 0.005
773, 1.2, 3780, 457, 3812, 5636.0, 5356, 0.0, 0.0, 280, 32, 4, 261, 0.005, 0, 0.000, 53, 0.001, 0.005
774, 1.3, 3780, 457, 3812, 5636.0, 5356, 0.0, 0.0, 280, 32, 4, 261, 0.005, 0, 0.000, 53, 0.001, 0.005
775, 1.2, 3780, 457, 3812, 5636.0, 5356, 0.0, 0.0, 280, 32, 4, 261, 0.005, 0, 0.000, 53, 0.001, 0.005
777, 1.3, 3780, 457, 3812, 5636.0, 5356, 0.0, 0.0, 280, 32, 4, 261, 0.005, 0, 0.000, 53, 0.001, 0.005
778, 1.2, 3780, 457, 3812, 5636.0, 5356, 0.0, 0.0, 280, 32, 4, 261, 0.005, 0, 0.000, 53, 0.001, 0.005
779, 1.2, 3780, 457, 3812, 5636.0, 5356, 0.0, 0.0, 280, 32, 4, 261, 0.005, 0, 0.000, 53, 0.001, 0.005
780, 1.2, 3780, 457, 3812, 5636.0, 5356, 0.0, 0.0, 280, 32, 4, 261, 0.005, 0, 0.000, 53, 0.001, 0.005
782, 47.4, 3780, 457, 3812, 5636.0, 5356, 0.0, 0.0, 280, 32, 4, 261, 0.005, 0, 0.000, 53, 0.001, 0.005
783, 188.0, 3780, 457, 3812, 5636.0, 5356, 0.0, 0.0, 280, 32, 4, 261, 0.005, 0, 0.000, 53, 0.001, 0.005
784, 185.6, 3780, 457, 3812, 5636.0, 5356, 0.0, 0.0, 280, 32, 4, 261, 0.005, 0, 0.000, 53, 0.001, 0.005
786, 187.1, 3780, 457, 3812, 5636.0, 5356, 0.0, 0.0, 280, 32, 4, 261, 0.005, 0, 0.000, 53, 0.001, 0.005
787, 190.2, 3780, 457, 3812, 5636.0, 5356, 0.0, 0.0, 280, 32, 4, 261, 0.005, 0, 0.000, 53, 0.001, 0.005
789, 185.5, 3780, 457, 3812, 5636.0, 5356, 0.0, 0.0, 280, 32, 4, 261, 0.005, 0, 0.000, 53, 0.001, 0.005
790, 185.7, 3780, 457, 3812, 5636.0, 5356, 0.0, 0.0, 280, 32, 4, 261, 0.005, 0, 0.000, 53, 0.001, 0.005
792, 186.5, 3780, 457, 3812, 5636.0, 5356, 0.0, 0.0, 280, 32, 4, 261, 0.005, 0, 0.000, 53, 0.001, 0.005
793, 237.8, 3780, 457, 3812, 3004.0, 2722, 0.0, 0.0, 282, 32, 4, 264, 0.005, 0, 0.000, 53, 0.001, 0.005
795, 184.9, 3780, 457, 3812, 3004.0, 2722, 0.0, 0.0, 282, 32, 4, 264, 0.005, 0, 0.000, 53, 0.001, 0.005
796, 186.3, 3780, 457, 3812, 3004.0, 2722, 0.0, 0.0, 282, 32, 4, 264, 0.005, 0, 0.000, 53, 0.001, 0.005
797, 186.7, 3780, 457, 3812, 3004.0, 2722, 0.0, 0.0, 282, 32, 4, 264, 0.005, 0, 0.000, 53, 0.001, 0.005
799, 189.3, 3780, 457, 3812, 3004.0, 2722, 0.0, 0.0, 282, 32, 4, 264, 0.005, 0, 0.000, 53, 0.001, 0.005
800, 188.7, 3780, 457, 3812, 3004.0, 2722, 0.0, 0.0, 282, 32, 4, 264, 0.005, 0, 0.000, 53, 0.001, 0.005
802, 188.3, 3780, 457, 3812, 3004.0, 2722, 0.0, 0.0, 282, 32, 4, 264, 0.005, 0, 0.000, 53, 0.001, 0.005
803, 185.2, 3780, 457, 3812, 3004.0, 2722, 0.0, 0.0, 282, 32, 4, 264, 0.005, 0, 0.000, 53, 0.001, 0.005
805, 185.9, 3780, 457, 3812, 3004.0, 2722, 0.0, 0.0, 282, 32, 4, 264, 0.005, 0, 0.000, 53, 0.001, 0.005
806, 186.2, 3780, 457, 3812, 3004.0, 2722, 0.0, 0.0, 282, 32, 4, 264, 0.005, 0, 0.000, 53, 0.001, 0.005
808, 188.4, 3780, 457, 3812, 3004.0, 2722, 0.0, 0.0, 282, 32, 4, 264, 0.005, 0, 0.000, 53, 0.001, 0.005
809, 188.4, 3780, 457, 3812, 3004.0, 2722, 0.0, 0.0, 282, 32, 4, 264, 0.005, 0, 0.000, 53, 0.001, 0.005
810, 185.3, 3780, 457, 3812, 3004.0, 2722, 0.0, 0.0, 282, 32, 4, 264, 0.005, 0, 0.000, 53, 0.001, 0.005
812, 186.8, 3780, 457, 3812, 3004.0, 2722, 0.0, 0.0, 282, 32, 4, 264, 0.005, 0, 0.000, 53, 0.001, 0.005
813, 186.6, 3780, 457, 3812, 3004.0, 2722, 0.0, 0.0, 282, 32, 4, 264, 0.005, 0, 0.000, 53, 0.001, 0.005
815, 189.1, 3780, 457, 3812, 3004.0, 2722, 0.0, 0.0, 282, 32, 4, 264, 0.005, 0, 0.000, 53, 0.001, 0.005
816, 187.7, 3780, 457, 3812, 3004.0, 2722, 0.0, 0.0, 282, 32, 4, 264, 0.005, 0, 0.000, 53, 0.001, 0.005
818, 185.9, 3780, 457, 3812, 3004.0, 2722, 0.0, 0.0, 282, 32, 4, 264, 0.005, 0, 0.000, 53, 0.001, 0.005
819, 222.7, 3780, 457, 3812, 1556.0, 864, 0.0, 0.0, 692, 32, 4, 267, 0.005, 0, 0.000, 53, 0.001, 0.005
821, 186.3, 3780, 457, 3812, 1556.0, 864, 0.0, 0.0, 692, 32, 4, 267, 0.005, 0, 0.000, 53, 0.001, 0.005
822, 186.7, 3780, 457, 3812, 1556.0, 864, 0.0, 0.0, 692, 32, 4, 267, 0.005, 0, 0.000, 53, 0.001, 0.005
824, 188.0, 3780, 457, 3812, 1556.0, 864, 0.0, 0.0, 692, 32, 4, 267, 0.005, 0, 0.000, 53, 0.001, 0.005
825, 187.7, 3780, 457, 3812, 1556.0, 864, 0.0, 0.0, 692, 32, 4, 267, 0.005, 0, 0.000, 53, 0.001, 0.005
826, 187.1, 3780, 457, 3812, 1556.0, 864, 0.0, 0.0, 692, 32, 4, 267, 0.005, 0, 0.000, 53, 0.001, 0.005
828, 186.1, 3780, 457, 3812, 1556.0, 864, 0.0, 0.0, 692, 32, 4, 267, 0.005, 0, 0.000, 53, 0.001, 0.005
829, 185.9, 3780, 457, 3812, 1556.0, 864, 0.0, 0.0, 692, 32, 4, 267, 0.005, 0, 0.000, 53, 0.001, 0.005
831, 186.7, 3780, 457, 3812, 1556.0, 864, 0.0, 0.0, 692, 32, 4, 267, 0.005, 0, 0.000, 53, 0.001, 0.005
832, 189.4, 3780, 457, 3812, 1556.0, 864, 0.0, 0.0, 692, 32, 4, 267, 0.005, 0, 0.000, 53, 0.001, 0.005
834, 186.0, 3780, 457, 3812, 1556.0, 864, 0.0, 0.0, 692, 32, 4, 267, 0.005, 0, 0.000, 53, 0.001, 0.005
835, 242.6, 3780, 457, 3812, 1556.0, 864, 0.0, 0.0, 692, 32, 4, 267, 0.005, 0, 0.000, 53, 0.001, 0.005
837, 198.9, 3780, 457, 3812, 1556.0, 864, 0.0, 0.0, 692, 32, 4, 267, 0.005, 0, 0.000, 53, 0.001, 0.005
838, 188.7, 3780, 457, 3812, 1556.0, 864, 0.0, 0.0, 692, 32, 4, 267, 0.005, 0, 0.000, 53, 0.001, 0.005
839, 185.1, 3780, 457, 3812, 1556.0, 864, 0.0, 0.0, 692, 32, 4, 267, 0.005, 0, 0.000, 53, 0.001, 0.005
841, 188.3, 3780, 457, 3812, 1556.0, 864, 0.0, 0.0, 692, 32, 4, 267, 0.005, 0, 0.000, 53, 0.001, 0.005
842, 188.0, 3780, 457, 3812, 1556.0, 864, 0.0, 0.0, 692, 32, 4, 267, 0.005, 0, 0.000, 53, 0.001, 0.005
844, 187.4, 3780, 457, 3812, 1556.0, 864, 0.0, 0.0, 692, 32, 4, 267, 0.005, 0, 0.000, 53, 0.001, 0.005
845, 188.4, 3780, 457, 3812, 1556.0, 864, 0.0, 0.0, 692, 32, 4, 267, 0.005, 0, 0.000, 53, 0.001, 0.005
847, 187.2, 3780, 457, 3812, 1556.0, 864, 0.0, 0.0, 692, 32, 4, 267, 0.005, 0, 0.000, 53, 0.001, 0.005
848, 202.1, 3780, 457, 3812, 1556.0, 864, 0.0, 0.0, 692, 32, 4, 267, 0.005, 0, 0.000, 53, 0.001, 0.005
850, 266.1, 3780, 457, 3812, 2144.0, 1444, 0.0, 0.0, 700, 32, 4, 270, 0.005, 0, 0.000, 53, 0.001, 0.005
851, 186.9, 3780, 457, 3812, 2144.0, 1444, 0.0, 0.0, 700, 32, 4, 270, 0.005, 0, 0.000, 53, 0.001, 0.005
852, 185.8, 3780, 457, 3812, 2144.0, 1444, 0.0, 0.0, 700, 32, 4, 270, 0.005, 0, 0.000, 53, 0.001, 0.005
854, 186.2, 3780, 457, 3812, 2144.0, 1444, 0.0, 0.0, 700, 32, 4, 270, 0.005, 0, 0.000, 53, 0.001, 0.005
855, 185.5, 3780, 457, 3812, 2144.0, 1444, 0.0, 0.0, 700, 32, 4, 270, 0.005, 0, 0.000, 53, 0.001, 0.005
857, 186.5, 3780, 457, 3812, 2144.0, 1444, 0.0, 0.0, 700, 32, 4, 270, 0.005, 0, 0.000, 53, 0.001, 0.005
858, 187.7, 3780, 457, 3812, 2144.0, 1444, 0.0, 0.0, 700, 32, 4, 270, 0.005, 0, 0.000, 53, 0.001, 0.005
