elapsed_seconds, cpu_percentage, threads, stack_committed_mb, stack_reserved_mb, heap_used_mb, eden_mb, s0_kb, s1_kb, old_mb, meta_mb, compressed_class_mb, ygc, ygct, fgc, fgct, cgc, cgct, gct
242, 84.3, 36, 2, 35, 1396.0, 424, 0.0, 0.0, 972, 32, 4, 3, 0.000, 0, 0.000, 30, 0.000, 0.000
243, 83.3, 36, 2, 35, 1396.0, 424, 0.0, 0.0, 972, 32, 4, 3, 0.000, 0, 0.000, 30, 0.000, 0.000
244, 83.1, 36, 2, 35, 1396.0, 424, 0.0, 0.0, 972, 32, 4, 3, 0.000, 0, 0.000, 30, 0.000, 0.000
245, 81.5, 36, 2, 35, 1396.0, 424, 0.0, 0.0, 972, 32, 4, 3, 0.000, 0, 0.000, 30, 0.000, 0.000
247, 81.0, 36, 2, 35, 1396.0, 424, 0.0, 0.0, 972, 32, 4, 3, 0.000, 0, 0.000, 30, 0.000, 0.000
248, 82.0, 36, 2, 35, 1396.0, 424, 0.0, 0.0, 972, 32, 4, 3, 0.000, 0, 0.000, 30, 0.000, 0.000
249, 82.7, 36, 2, 35, 1396.0, 424, 0.0, 0.0, 972, 32, 4, 3, 0.000, 0, 0.000, 30, 0.000, 0.000
251, 82.8, 36, 2, 35, 1396.0, 424, 0.0, 0.0, 972, 32, 4, 3, 0.000, 0, 0.000, 30, 0.000, 0.000
252, 82.5, 36, 2, 35, 1396.0, 424, 0.0, 0.0, 972, 32, 4, 3, 0.000, 0, 0.000, 30, 0.000, 0.000
253, 82.3, 36, 2, 35, 1396.0, 424, 0.0, 0.0, 972, 32, 4, 3, 0.000, 0, 0.000, 30, 0.000, 0.000
254, 82.6, 36, 2, 35, 1396.0, 424, 0.0, 0.0, 972, 32, 4, 3, 0.000, 0, 0.000, 30, 0.000, 0.000
256, 81.9, 36, 2, 35, 1396.0, 424, 0.0, 0.0, 972, 32, 4, 3, 0.000, 0, 0.000, 30, 0.000, 0.000
257, 82.6, 36, 2, 35, 1396.0, 424, 0.0, 0.0, 972, 32, 4, 3, 0.000, 0, 0.000, 30, 0.000, 0.000
258, 91.3, 36, 2, 35, 1396.0, 424, 0.0, 0.0, 972, 32, 4, 3, 0.000, 0, 0.000, 30, 0.000, 0.000
260, 101.7, 36, 2, 35, 1396.0, 424, 0.0, 0.0, 972, 32, 4, 3, 0.000, 0, 0.000, 30, 0.000, 0.000
261, 89.8, 36, 2, 35, 1396.0, 424, 0.0, 0.0, 972, 32, 4, 3, 0.000, 0, 0.000, 30, 0.000, 0.000
262, 92.3, 36, 2, 35, 1396.0, 424, 0.0, 0.0, 972, 32, 4, 3, 0.000, 0, 0.000, 30, 0.000, 0.000
263, 85.8, 36, 2, 35, 1396.0, 424, 0.0, 0.0, 972, 32, 4, 3, 0.000, 0, 0.000, 30, 0.000, 0.000
265, 85.7, 36, 2, 35, 1396.0, 424, 0.0, 0.0, 972, 32, 4, 3, 0.000, 0, 0.000, 30, 0.000, 0.000
266, 85.6, 36, 2, 35, 1396.0, 424, 0.0, 0.0, 972, 32, 4, 3, 0.000, 0, 0.000, 30, 0.000, 0.000
267, 84.3, 36, 2, 35, 1396.0, 424, 0.0, 0.0, 972, 32, 4, 3, 0.000, 0, 0.000, 30, 0.000, 0.000
269, 96.4, 36, 2, 35, 7746.0, 6782, 0.0, 0.0, 964, 32, 4, 4, 0.000, 0, 0.000, 30, 0.000, 0.000
270, 149.2, 36, 2, 35, 3714.0, 2750, 0.0, 0.0, 964, 32, 4, 6, 0.000, 0, 0.000, 30, 0.000, 0.000
271, 85.1, 36, 2, 35, 3714.0, 2750, 0.0, 0.0, 964, 32, 4, 6, 0.000, 0, 0.000, 30, 0.000, 0.000
272, 86.1, 36, 2, 35, 3714.0, 2750, 0.0, 0.0, 964, 32, 4, 6, 0.000, 0, 0.000, 30, 0.000, 0.000
274, 84.2, 36, 2, 35, 3714.0, 2750, 0.0, 0.0, 964, 32, 4, 6, 0.000, 0, 0.000, 30, 0.000, 0.000
275, 84.6, 36, 2, 35, 3714.0, 2750, 0.0, 0.0, 964, 32, 4, 6, 0.000, 0, 0.000, 30, 0.000, 0.000
276, 83.6, 36, 2, 35, 3714.0, 2750, 0.0, 0.0, 964, 32, 4, 6, 0.000, 0, 0.000, 30, 0.000, 0.000
278, 85.8, 36, 2, 35, 3714.0, 2750, 0.0, 0.0, 964, 32, 4, 6, 0.000, 0, 0.000, 30, 0.000, 0.000
279, 84.2, 36, 2, 35, 3714.0, 2750, 0.0, 0.0, 964, 32, 4, 6, 0.000, 0, 0.000, 30, 0.000, 0.000
280, 84.3, 36, 2, 35, 3714.0, 2750, 0.0, 0.0, 964, 32, 4, 6, 0.000, 0, 0.000, 30, 0.000, 0.000
281, 84.1, 36, 2, 35, 3714.0, 2750, 0.0, 0.0, 964, 32, 4, 6, 0.000, 0, 0.000, 30, 0.000, 0.000
283, 85.3, 36, 2, 35, 3714.0, 2750, 0.0, 0.0, 964, 32, 4, 6, 0.000, 0, 0.000, 30, 0.000, 0.000
284, 84.3, 36, 2, 35, 3714.0, 2750, 0.0, 0.0, 964, 32, 4, 6, 0.000, 0, 0.000, 30, 0.000, 0.000
285, 85.8, 36, 2, 35, 4162.0, 3198, 0.0, 0.0, 964, 32, 4, 6, 0.000, 0, 0.000, 31, 0.000, 0.000
287, 183.0, 36, 2, 35, 1462.0, 366, 0.0, 0.0, 1096, 32, 4, 6, 0.000, 0, 0.000, 35, 0.000, 0.000
288, 88.5, 36, 2, 35, 1462.0, 366, 0.0, 0.0, 1096, 32, 4, 6, 0.000, 0, 0.000, 35, 0.000, 0.000
289, 81.8, 36, 2, 35, 1462.0, 366, 0.0, 0.0, 1096, 32, 4, 6, 0.000, 0, 0.000, 35, 0.000, 0.000
290, 81.2, 36, 2, 35, 1462.0, 366, 0.0, 0.0, 1096, 32, 4, 6, 0.000, 0, 0.000, 35, 0.000, 0.000
292, 81.3, 36, 2, 35, 1462.0, 366, 0.0, 0.0, 1096, 32, 4, 6, 0.000, 0, 0.000, 35, 0.000, 0.000
293, 82.8, 36, 2, 35, 1462.0, 366, 0.0, 0.0, 1096, 32, 4, 6, 0.000, 0, 0.000, 35, 0.000, 0.000
294, 83.6, 36, 2, 35, 1462.0, 366, 0.0, 0.0, 1096, 32, 4, 6, 0.000, 0, 0.000, 35, 0.000, 0.000
296, 83.8, 36, 2, 35, 1462.0, 366, 0.0, 0.0, 1096, 32, 4, 6, 0.000, 0, 0.000, 35, 0.000, 0.000
297, 85.8, 36, 2, 35, 1462.0, 366, 0.0, 0.0, 1096, 32, 4, 6, 0.000, 0, 0.000, 35, 0.000, 0.000
298, 84.3, 36, 2, 35, 1462.0, 366, 0.0, 0.0, 1096, 32, 4, 6, 0.000, 0, 0.000, 35, 0.000, 0.000
299, 83.6, 36, 2, 35, 1462.0, 366, 0.0, 0.0, 1096, 32, 4, 6, 0.000, 0, 0.000, 35, 0.000, 0.000
301, 83.5, 36, 2, 35, 1462.0, 366, 0.0, 0.0, 1096, 32, 4, 6, 0.000, 0, 0.000, 35, 0.000, 0.000
302, 83.2, 36, 2, 35, 1462.0, 366, 0.0, 0.0, 1096, 32, 4, 6, 0.000, 0, 0.000, 35, 0.000, 0.000
303, 85.7, 36, 2, 35, 1462.0, 366, 0.0, 0.0, 1096, 32, 4, 6, 0.000, 0, 0.000, 35, 0.000, 0.000
305, 83.9, 36, 2, 35, 1462.0, 366, 0.0, 0.0, 1096, 32, 4, 6, 0.000, 0, 0.000, 35, 0.000, 0.000
306, 84.2, 36, 2, 35, 1462.0, 366, 0.0, 0.0, 1096, 32, 4, 6, 0.000, 0, 0.000, 35, 0.000, 0.000
307, 84.1, 36, 2, 35, 1462.0, 366, 0.0, 0.0, 1096, 32, 4, 6, 0.000, 0, 0.000, 35, 0.000, 0.000
308, 83.5, 36, 2, 35, 1462.0, 366, 0.0, 0.0, 1096, 32, 4, 6, 0.000, 0, 0.000, 35, 0.000, 0.000
310, 83.3, 36, 2, 35, 1462.0, 366, 0.0, 0.0, 1096, 32, 4, 6, 0.000, 0, 0.000, 35, 0.000, 0.000
311, 84.0, 36, 2, 35, 1462.0, 366, 0.0, 0.0, 1096, 32, 4, 6, 0.000, 0, 0.000, 35, 0.000, 0.000
312, 86.0, 36, 2, 35, 1462.0, 366, 0.0, 0.0, 1096, 32, 4, 6, 0.000, 0, 0.000, 35, 0.000, 0.000
314, 83.3, 36, 2, 35, 1462.0, 366, 0.0, 0.0, 1096, 32, 4, 6, 0.000, 0, 0.000, 35, 0.000, 0.000
315, 84.6, 36, 2, 35, 1462.0, 366, 0.0, 0.0, 1096, 32, 4, 6, 0.000, 0, 0.000, 35, 0.000, 0.000
316, 83.9, 36, 2, 35, 1462.0, 366, 0.0, 0.0, 1096, 32, 4, 6, 0.000, 0, 0.000, 35, 0.000, 0.000
317, 83.5, 36, 2, 35, 1462.0, 366, 0.0, 0.0, 1096, 32, 4, 6, 0.000, 0, 0.000, 35, 0.000, 0.000
319, 83.4, 36, 2, 35, 1462.0, 366, 0.0, 0.0, 1096, 32, 4, 6, 0.000, 0, 0.000, 35, 0.000, 0.000
320, 84.6, 36, 2, 35, 1462.0, 366, 0.0, 0.0, 1096, 32, 4, 6, 0.000, 0, 0.000, 35, 0.000, 0.000
321, 86.0, 36, 2, 35, 1462.0, 366, 0.0, 0.0, 1096, 32, 4, 6, 0.000, 0, 0.000, 35, 0.000, 0.000
323, 84.9, 36, 2, 35, 1462.0, 366, 0.0, 0.0, 1096, 32, 4, 6, 0.000, 0, 0.000, 35, 0.000, 0.000
324, 156.9, 36, 2, 35, 2938.0, 1884, 0.0, 0.0, 1054, 32, 4, 9, 0.000, 0, 0.000, 35, 0.000, 0.001
325, 92.9, 36, 2, 35, 2938.0, 1884, 0.0, 0.0, 1054, 32, 4, 9, 0.000, 0, 0.000, 35, 0.000, 0.001
326, 85.2, 36, 2, 35, 2938.0, 1884, 0.0, 0.0, 1054, 32, 4, 9, 0.000, 0, 0.000, 35, 0.000, 0.001
328, 84.1, 36, 2, 35, 2938.0, 1884, 0.0, 0.0, 1054, 32, 4, 9, 0.000, 0, 0.000, 35, 0.000, 0.001
329, 84.7, 36, 2, 35, 2938.0, 1884, 0.0, 0.0, 1054, 32, 4, 9, 0.000, 0, 0.000, 35, 0.000, 0.001
330, 83.9, 36, 2, 35, 2938.0, 1884, 0.0, 0.0, 1054, 32, 4, 9, 0.000, 0, 0.000, 35, 0.000, 0.001
332, 87.0, 36, 2, 35, 2938.0, 1884, 0.0, 0.0, 1054, 32, 4, 9, 0.000, 0, 0.000, 35, 0.000, 0.001
333, 84.3, 36, 2, 35, 2938.0, 1884, 0.0, 0.0, 1054, 32, 4, 9, 0.000, 0, 0.000, 35, 0.000, 0.001
334, 83.3, 36, 2, 35, 2938.0, 1884, 0.0, 0.0, 1054, 32, 4, 9, 0.000, 0, 0.000, 35, 0.000, 0.001
335, 83.2, 36, 2, 35, 2938.0, 1884, 0.0, 0.0, 1054, 32, 4, 9, 0.000, 0, 0.000, 35, 0.000, 0.001
337, 83.8, 36, 2, 35, 2938.0, 1884, 0.0, 0.0, 1054, 32, 4, 9, 0.000, 0, 0.000, 35, 0.000, 0.001
338, 83.3, 36, 2, 35, 2938.0, 1884, 0.0, 0.0, 1054, 32, 4, 9, 0.000, 0, 0.000, 35, 0.000, 0.001
339, 84.3, 36, 2, 35, 2938.0, 1884, 0.0, 0.0, 1054, 32, 4, 9, 0.000, 0, 0.000, 35, 0.000, 0.001
341, 83.7, 36, 2, 35, 2938.0, 1884, 0.0, 0.0, 1054, 32, 4, 9, 0.000, 0, 0.000, 35, 0.000, 0.001
342, 83.7, 36, 2, 35, 2938.0, 1884, 0.0, 0.0, 1054, 32, 4, 9, 0.000, 0, 0.000, 35, 0.000, 0.001
343, 83.4, 36, 2, 35, 2938.0, 1884, 0.0, 0.0, 1054, 32, 4, 9, 0.000, 0, 0.000, 35, 0.000, 0.001
344, 85.4, 36, 2, 35, 2938.0, 1884, 0.0, 0.0, 1054, 32, 4, 9, 0.000, 0, 0.000, 35, 0.000, 0.001
346, 84.1, 36, 2, 35, 2938.0, 1884, 0.0, 0.0, 1054, 32, 4, 9, 0.000, 0, 0.000, 35, 0.000, 0.001
347, 83.7, 36, 2, 35, 2938.0, 1884, 0.0, 0.0, 1054, 32, 4, 9, 0.000, 0, 0.000, 35, 0.000, 0.001
348, 84.4, 36, 2, 35, 2938.0, 1884, 0.0, 0.0, 1054, 32, 4, 9, 0.000, 0, 0.000, 35, 0.000, 0.001
350, 83.9, 36, 2, 35, 2938.0, 1884, 0.0, 0.0, 1054, 32, 4, 9, 0.000, 0, 0.000, 35, 0.000, 0.001
351, 83.9, 36, 2, 35, 2938.0, 1884, 0.0, 0.0, 1054, 32, 4, 9, 0.000, 0, 0.000, 35, 0.000, 0.001
352, 83.9, 36, 2, 35, 2938.0, 1884, 0.0, 0.0, 1054, 32, 4, 9, 0.000, 0, 0.000, 35, 0.000, 0.001
353, 84.9, 36, 2, 35, 2938.0, 1884, 0.0, 0.0, 1054, 32, 4, 9, 0.000, 0, 0.000, 35, 0.000, 0.001
355, 84.2, 36, 2, 35, 2938.0, 1884, 0.0, 0.0, 1054, 32, 4, 9, 0.000, 0, 0.000, 35, 0.000, 0.001
356, 84.1, 36, 2, 35, 2938.0, 1884, 0.0, 0.0, 1054, 32, 4, 9, 0.000, 0, 0.000, 35, 0.000, 0.001
357, 90.9, 36, 2, 35, 2938.0, 1884, 0.0, 0.0, 1054, 32, 4, 9, 0.000, 0, 0.000, 35, 0.000, 0.001
359, 94.7, 36, 2, 35, 2938.0, 1884, 0.0, 0.0, 1054, 32, 4, 9, 0.000, 0, 0.000, 35, 0.000, 0.001
360, 159.7, 36, 2, 35, 1444.0, 378, 0.0, 0.0, 1066, 32, 4, 9, 0.000, 0, 0.000, 39, 0.000, 0.001
361, 141.2, 36, 2, 35, 1460.0, 394, 0.0, 0.0, 1066, 32, 4, 9, 0.000, 0, 0.000, 40, 0.000, 0.001
363, 90.2, 36, 2, 35, 1460.0, 394, 0.0, 0.0, 1066, 32, 4, 9, 0.000, 0, 0.000, 40, 0.000, 0.001
364, 85.5, 36, 2, 35, 1460.0, 394, 0.0, 0.0, 1066, 32, 4, 9, 0.000, 0, 0.000, 40, 0.000, 0.001
365, 88.0, 36, 2, 35, 1460.0, 394, 0.0, 0.0, 1066, 32, 4, 9, 0.000, 0, 0.000, 40, 0.000, 0.001
366, 84.1, 36, 2, 35, 1460.0, 394, 0.0, 0.0, 1066, 32, 4, 9, 0.000, 0, 0.000, 40, 0.000, 0.001
368, 84.0, 36, 2, 35, 1460.0, 394, 0.0, 0.0, 1066, 32, 4, 9, 0.000, 0, 0.000, 40, 0.000, 0.001
369, 88.3, 36, 2, 35, 1460.0, 394, 0.0, 0.0, 1066, 32, 4, 9, 0.000, 0, 0.000, 40, 0.000, 0.001
370, 85.3, 36, 2, 35, 1460.0, 394, 0.0, 0.0, 1066, 32, 4, 9, 0.000, 0, 0.000, 40, 0.000, 0.001
372, 84.6, 36, 2, 35, 1460.0, 394, 0.0, 0.0, 1066, 32, 4, 9, 0.000, 0, 0.000, 40, 0.000, 0.001
373, 86.3, 36, 2, 35, 1460.0, 394, 0.0, 0.0, 1066, 32, 4, 9, 0.000, 0, 0.000, 40, 0.000, 0.001
374, 87.7, 36, 2, 35, 1460.0, 394, 0.0, 0.0, 1066, 32, 4, 9, 0.000, 0, 0.000, 40, 0.000, 0.001
375, 87.7, 36, 2, 35, 1460.0, 394, 0.0, 0.0, 1066, 32, 4, 9, 0.000, 0, 0.000, 40, 0.000, 0.001
377, 86.1, 36, 2, 35, 1460.0, 394, 0.0, 0.0, 1066, 32, 4, 9, 0.000, 0, 0.000, 40, 0.000, 0.001
378, 85.5, 36, 2, 35, 1460.0, 394, 0.0, 0.0, 1066, 32, 4, 9, 0.000, 0, 0.000, 40, 0.000, 0.001
379, 85.3, 36, 2, 35, 1460.0, 394, 0.0, 0.0, 1066, 32, 4, 9, 0.000, 0, 0.000, 40, 0.000, 0.001
381, 88.1, 36, 2, 35, 1460.0, 394, 0.0, 0.0, 1066, 32, 4, 9, 0.000, 0, 0.000, 40, 0.000, 0.001
382, 86.6, 36, 2, 35, 1460.0, 394, 0.0, 0.0, 1066, 32, 4, 9, 0.000, 0, 0.000, 40, 0.000, 0.001
383, 85.5, 36, 2, 35, 1460.0, 394, 0.0, 0.0, 1066, 32, 4, 9, 0.000, 0, 0.000, 40, 0.000, 0.001
384, 87.2, 36, 2, 35, 1460.0, 394, 0.0, 0.0, 1066, 32, 4, 9, 0.000, 0, 0.000, 40, 0.000, 0.001
386, 87.8, 36, 2, 35, 1460.0, 394, 0.0, 0.0, 1066, 32, 4, 9, 0.000, 0, 0.000, 40, 0.000, 0.001
387, 85.8, 36, 2, 35, 1460.0, 394, 0.0, 0.0, 1066, 32, 4, 9, 0.000, 0, 0.000, 40, 0.000, 0.001
388, 85.1, 36, 2, 35, 1460.0, 394, 0.0, 0.0, 1066, 32, 4, 9, 0.000, 0, 0.000, 40, 0.000, 0.001
390, 86.6, 36, 2, 35, 1460.0, 394, 0.0, 0.0, 1066, 32, 4, 9, 0.000, 0, 0.000, 40, 0.000, 0.001
391, 86.1, 36, 2, 35, 1460.0, 394, 0.0, 0.0, 1066, 32, 4, 9, 0.000, 0, 0.000, 40, 0.000, 0.001
392, 85.4, 36, 2, 35, 1460.0, 394, 0.0, 0.0, 1066, 32, 4, 9, 0.000, 0, 0.000, 40, 0.000, 0.001
393, 87.8, 36, 2, 35, 1460.0, 394, 0.0, 0.0, 1066, 32, 4, 9, 0.000, 0, 0.000, 40, 0.000, 0.001
395, 87.0, 36, 2, 35, 1460.0, 394, 0.0, 0.0, 1066, 32, 4, 9, 0.000, 0, 0.000, 40, 0.000, 0.001
396, 92.2, 36, 2, 35, 7752.0, 6830, 0.0, 0.0, 922, 32, 4, 10, 0.000, 0, 0.000, 40, 0.000, 0.001
397, 143.3, 36, 2, 35, 4552.0, 3630, 0.0, 0.0, 922, 32, 4, 12, 0.000, 0, 0.000, 40, 0.000, 0.001
399, 85.3, 36, 2, 35, 4552.0, 3630, 0.0, 0.0, 922, 32, 4, 12, 0.000, 0, 0.000, 40, 0.000, 0.001
400, 85.4, 36, 2, 35, 4552.0, 3630, 0.0, 0.0, 922, 32, 4, 12, 0.000, 0, 0.000, 40, 0.000, 0.001
401, 85.2, 36, 2, 35, 4552.0, 3630, 0.0, 0.0, 922, 32, 4, 12, 0.000, 0, 0.000, 40, 0.000, 0.001
403, 86.8, 36, 2, 35, 4552.0, 3630, 0.0, 0.0, 922, 32, 4, 12, 0.000, 0, 0.000, 40, 0.000, 0.001
404, 85.8, 36, 2, 35, 4552.0, 3630, 0.0, 0.0, 922, 32, 4, 12, 0.000, 0, 0.000, 40, 0.000, 0.001
405, 85.4, 36, 2, 35, 4552.0, 3630, 0.0, 0.0, 922, 32, 4, 12, 0.000, 0, 0.000, 40, 0.000, 0.001
406, 86.2, 36, 2, 35, 4552.0, 3630, 0.0, 0.0, 922, 32, 4, 12, 0.000, 0, 0.000, 40, 0.000, 0.001
408, 86.0, 36, 2, 35, 4552.0, 3630, 0.0, 0.0, 922, 32, 4, 12, 0.000, 0, 0.000, 40, 0.000, 0.001
409, 85.5, 36, 2, 35, 4552.0, 3630, 0.0, 0.0, 922, 32, 4, 12, 0.000, 0, 0.000, 40, 0.000, 0.001
410, 85.7, 36, 2, 35, 4552.0, 3630, 0.0, 0.0, 922, 32, 4, 12, 0.000, 0, 0.000, 40, 0.000, 0.001
412, 86.4, 36, 2, 35, 4552.0, 3630, 0.0, 0.0, 922, 32, 4, 12, 0.000, 0, 0.000, 40, 0.000, 0.001
413, 86.3, 36, 2, 35, 4552.0, 3630, 0.0, 0.0, 922, 32, 4, 12, 0.000, 0, 0.000, 40, 0.000, 0.001
414, 85.8, 36, 2, 35, 4552.0, 3630, 0.0, 0.0, 922, 32, 4, 12, 0.000, 0, 0.000, 40, 0.000, 0.001
415, 85.8, 36, 2, 35, 4552.0, 3630, 0.0, 0.0, 922, 32, 4, 12, 0.000, 0, 0.000, 40, 0.000, 0.001
417, 85.2, 36, 2, 35, 4552.0, 3630, 0.0, 0.0, 922, 32, 4, 12, 0.000, 0, 0.000, 40, 0.000, 0.001
418, 85.9, 36, 2, 35, 4552.0, 3630, 0.0, 0.0, 922, 32, 4, 12, 0.000, 0, 0.000, 40, 0.000, 0.001
419, 85.3, 36, 2, 35, 4552.0, 3630, 0.0, 0.0, 922, 32, 4, 12, 0.000, 0, 0.000, 40, 0.000, 0.001
421, 85.5, 36, 2, 35, 4552.0, 3630, 0.0, 0.0, 922, 32, 4, 12, 0.000, 0, 0.000, 40, 0.000, 0.001
422, 86.0, 36, 2, 35, 4552.0, 3630, 0.0, 0.0, 922, 32, 4, 12, 0.000, 0, 0.000, 40, 0.000, 0.001
423, 86.1, 36, 2, 35, 4552.0, 3630, 0.0, 0.0, 922, 32, 4, 12, 0.000, 0, 0.000, 40, 0.000, 0.001
424, 86.4, 36, 2, 35, 4552.0, 3630, 0.0, 0.0, 922, 32, 4, 12, 0.000, 0, 0.000, 40, 0.000, 0.001
426, 88.0, 36, 2, 35, 4552.0, 3630, 0.0, 0.0, 922, 32, 4, 12, 0.000, 0, 0.000, 40, 0.000, 0.001
427, 88.4, 36, 2, 35, 4552.0, 3630, 0.0, 0.0, 922, 32, 4, 12, 0.000, 0, 0.000, 40, 0.000, 0.001
428, 85.3, 36, 2, 35, 4552.0, 3630, 0.0, 0.0, 922, 32, 4, 12, 0.000, 0, 0.000, 40, 0.000, 0.001
430, 86.7, 36, 2, 35, 4552.0, 3630, 0.0, 0.0, 922, 32, 4, 12, 0.000, 0, 0.000, 40, 0.000, 0.001
431, 86.3, 36, 2, 35, 4552.0, 3630, 0.0, 0.0, 922, 32, 4, 12, 0.000, 0, 0.000, 40, 0.000, 0.001
432, 86.1, 36, 2, 35, 4552.0, 3630, 0.0, 0.0, 922, 32, 4, 12, 0.000, 0, 0.000, 40, 0.000, 0.001
433, 155.5, 36, 2, 35, 2568.0, 1646, 0.0, 0.0, 922, 32, 4, 15, 0.000, 0, 0.000, 40, 0.000, 0.001
435, 94.0, 36, 2, 35, 2568.0, 1646, 0.0, 0.0, 922, 32, 4, 15, 0.000, 0, 0.000, 40, 0.000, 0.001
436, 84.0, 36, 2, 35, 2568.0, 1646, 0.0, 0.0, 922, 32, 4, 15, 0.000, 0, 0.000, 40, 0.000, 0.001
437, 83.3, 36, 2, 35, 2568.0, 1646, 0.0, 0.0, 922, 32, 4, 15, 0.000, 0, 0.000, 40, 0.000, 0.001
439, 85.3, 36, 2, 35, 2568.0, 1646, 0.0, 0.0, 922, 32, 4, 15, 0.000, 0, 0.000, 40, 0.000, 0.001
440, 193.3, 36, 2, 35, 1450.0, 288, 0.0, 0.0, 1162, 32, 4, 15, 0.000, 0, 0.000, 45, 0.001, 0.001
441, 105.5, 36, 2, 35, 1450.0, 288, 0.0, 0.0, 1162, 32, 4, 15, 0.000, 0, 0.000, 45, 0.001, 0.001
442, 86.6, 36, 2, 35, 1450.0, 288, 0.0, 0.0, 1162, 32, 4, 15, 0.000, 0, 0.000, 45, 0.001, 0.001
444, 85.0, 36, 2, 35, 1450.0, 288, 0.0, 0.0, 1162, 32, 4, 15, 0.000, 0, 0.000, 45, 0.001, 0.001
445, 83.6, 36, 2, 35, 1450.0, 288, 0.0, 0.0, 1162, 32, 4, 15, 0.000, 0, 0.000, 45, 0.001, 0.001
446, 84.2, 36, 2, 35, 1450.0, 288, 0.0, 0.0, 1162, 32, 4, 15, 0.000, 0, 0.000, 45, 0.001, 0.001
448, 84.6, 36, 2, 35, 1450.0, 288, 0.0, 0.0, 1162, 32, 4, 15, 0.000, 0, 0.000, 45, 0.001, 0.001
449, 85.4, 36, 2, 35, 1450.0, 288, 0.0, 0.0, 1162, 32, 4, 15, 0.000, 0, 0.000, 45, 0.001, 0.001
450, 85.6, 36, 2, 35, 1450.0, 288, 0.0, 0.0, 1162, 32, 4, 15, 0.000, 0, 0.000, 45, 0.001, 0.001
451, 85.5, 36, 2, 35, 1450.0, 288, 0.0, 0.0, 1162, 32, 4, 15, 0.000, 0, 0.000, 45, 0.001, 0.001
453, 84.9, 36, 2, 35, 1450.0, 288, 0.0, 0.0, 1162, 32, 4, 15, 0.000, 0, 0.000, 45, 0.001, 0.001
454, 85.6, 36, 2, 35, 1450.0, 288, 0.0, 0.0, 1162, 32, 4, 15, 0.000, 0, 0.000, 45, 0.001, 0.001
455, 85.1, 36, 2, 35, 1450.0, 288, 0.0, 0.0, 1162, 32, 4, 15, 0.000, 0, 0.000, 45, 0.001, 0.001
457, 85.6, 36, 2, 35, 1450.0, 288, 0.0, 0.0, 1162, 32, 4, 15, 0.000, 0, 0.000, 45, 0.001, 0.001
458, 94.4, 36, 2, 35, 1450.0, 288, 0.0, 0.0, 1162, 32, 4, 15, 0.000, 0, 0.000, 45, 0.001, 0.001
459, 96.0, 36, 2, 35, 1450.0, 288, 0.0, 0.0, 1162, 32, 4, 15, 0.000, 0, 0.000, 45, 0.001, 0.001
460, 94.6, 36, 2, 35, 1450.0, 288, 0.0, 0.0, 1162, 32, 4, 15, 0.000, 0, 0.000, 45, 0.001, 0.001
462, 93.1, 36, 2, 35, 1450.0, 288, 0.0, 0.0, 1162, 32, 4, 15, 0.000, 0, 0.000, 45, 0.001, 0.001
463, 91.8, 36, 2, 35, 1450.0, 288, 0.0, 0.0, 1162, 32, 4, 15, 0.000, 0, 0.000, 45, 0.001, 0.001
464, 87.7, 36, 2, 35, 1450.0, 288, 0.0, 0.0, 1162, 32, 4, 15, 0.000, 0, 0.000, 45, 0.001, 0.001
466, 90.2, 36, 2, 35, 1450.0, 288, 0.0, 0.0, 1162, 32, 4, 15, 0.000, 0, 0.000, 45, 0.001, 0.001
467, 88.1, 36, 2, 35, 1450.0, 288, 0.0, 0.0, 1162, 32, 4, 15, 0.000, 0, 0.000, 45, 0.001, 0.001
468, 86.6, 36, 2, 35, 1450.0, 288, 0.0, 0.0, 1162, 32, 4, 15, 0.000, 0, 0.000, 45, 0.001, 0.001
469, 90.0, 36, 2, 35, 1450.0, 288, 0.0, 0.0, 1162, 32, 4, 15, 0.000, 0, 0.000, 45, 0.001, 0.001
471, 86.7, 36, 2, 35, 1450.0, 288, 0.0, 0.0, 1162, 32, 4, 15, 0.000, 0, 0.000, 45, 0.001, 0.001
472, 90.6, 36, 2, 35, 1450.0, 288, 0.0, 0.0, 1162, 32, 4, 15, 0.000, 0, 0.000, 45, 0.001, 0.001
473, 86.3, 36, 2, 35, 1450.0, 288, 0.0, 0.0, 1162, 32, 4, 15, 0.000, 0, 0.000, 45, 0.001, 0.001
475, 86.5, 36, 2, 35, 1450.0, 288, 0.0, 0.0, 1162, 32, 4, 15, 0.000, 0, 0.000, 45, 0.001, 0.001
476, 160.1, 36, 2, 35, 4486.0, 3406, 0.0, 0.0, 1080, 32, 4, 18, 0.000, 0, 0.000, 45, 0.001, 0.001
477, 98.4, 36, 2, 35, 4486.0, 3406, 0.0, 0.0, 1080, 32, 4, 18, 0.000, 0, 0.000, 45, 0.001, 0.001
478, 85.1, 36, 2, 35, 4486.0, 3406, 0.0, 0.0, 1080, 32, 4, 18, 0.000, 0, 0.000, 45, 0.001, 0.001
480, 84.6, 36, 2, 35, 4486.0, 3406, 0.0, 0.0, 1080, 32, 4, 18, 0.000, 0, 0.000, 45, 0.001, 0.001
481, 87.2, 36, 2, 35, 4486.0, 3406, 0.0, 0.0, 1080, 32, 4, 18, 0.000, 0, 0.000, 45, 0.001, 0.001
